pdb,name,n_subunit_uniprots,uniprots,c0_invnm,A_foot_nm2,E_curv_kBT,n_chains,contam_flag,resolution,rank,clears_gate,abs_c0,is_original13,rep_uniprot,n_label_go,label_positive
7VGH,Cell cycle control protein 50B,1,Q3MIR4,-0.003698382646382,9.49267165,0.0051936434987657,1.0,True,3.39,1545,False,0.003698382646382,False,Q3MIR4,0,False
8DPF,5-hydroxytryptamine receptor 2C,1,P28335,0.0051882751780708,4.81257917,0.0051818386143053,1.0,False,2.84,1546,False,0.0051882751780708,False,P28335,0,False
5O65,FapF,1,P0DXF8,-0.0023871589216455,22.707455275,0.0051759625308591,3.0,False,2.5,1547,False,0.0023871589216455,False,P0DXF8,0,False
7COH,Cytochrome c oxidase subunit 5B,13,"P00396,P00415,P00423,P00426,P00428,P00429,P00430,P04038,P07470,P07471,P10175,P13183,P68530",0.0035260664745592,10.27791389,0.0051114716584673,1.0,True,1.3,1548,False,0.0035260664745592,False,P00396,1,True
2ZXE,"Na, K-ATPase alpha subunit",3,"C4IX13,Q4H132,Q70Q12",-0.0039900528407308,7.9701078349999985,0.0050755309805556,1.0,True,2.4,1549,False,0.0039900528407308,False,C4IX13,0,False
7D7F,Polycystic kidney disease 2-like 1 protein,2,"A2A259,Q2EG98",0.0015343347483418,51.47987226999999,0.0048477218526479,4.0,False,3.1,1550,False,0.0015343347483418,False,A2A259,0,False
7M3G,Extracellular calcium-sensing receptor,1,P41180,-0.0027773963790577,15.705419399999998,0.0048460206409707,2.0,False,2.5,1551,False,0.0027773963790577,False,P41180,0,False
6LCR,Phospholipid-transporting ATPase,2,"G0S196,G0SDN0",-0.0040729599653707,7.261146914999999,0.0048182074832599,1.0,True,3.4,1552,False,0.0040729599653707,False,G0S196,1,True
4U4W,Nitrate/nitrite transporter NarK,1,P10903,0.0038113594309254,8.27964613,0.0048109581685702,1.0,False,2.4,1553,False,0.0038113594309254,False,P10903,0,False
8ESW,NADH-ubiquinone oxidoreductase chain 5,4,"A8DYC4,C7DZL4,C7DZL9,Q9MDK5",0.0020676929228845,27.682051995,0.0047340228948525,1.0,True,3.3,1554,False,0.0020676929228845,False,A8DYC4,0,False
6P25,Dolichyl-phosphate-mannose--protein mannosyltransferase 2,2,"P31382,P33775",-0.0020151138940888,28.903213324999992,0.0046946726430064,2.0,False,3.2,1555,False,0.0020151138940888,False,P31382,0,False
7BSV,ATP11C,1,Q8NB49,-0.0037057939197263,8.53032452,0.0046858466700935,1.0,True,3.0,1556,False,0.0037057939197263,False,Q8NB49,0,False
3C02,Aquaglyceroporin,1,Q8II36,0.0020433755794177,27.699773305000008,0.0046262873429403,4.0,False,2.05,1557,False,0.0020433755794177,False,Q8II36,0,False
8G94,Early activation antigen CD69,1,Q07108,-0.0050201032970955,4.54221603,0.0045788148654407,1.0,True,3.15,1558,False,0.0050201032970955,False,Q07108,0,False
7FD8,Metabotropic glutamate receptor 5,1,P41594,0.0028576410689358,13.93970024,0.004553326403262,2.0,False,3.8,1559,False,0.0028576410689358,False,P41594,0,False
1UYN,NALP,1,E6MVD9,-0.0048399339677199,4.800943885000001,0.0044984768946481,1.0,False,2.6,1560,False,0.0048399339677199,False,E6MVD9,0,False
7ACG,Alginate biosynthesis protein AlgE,1,P18895,0.0032026506735869,10.794992810000002,0.0044289572734231,1.0,False,1.85,1561,False,0.0032026506735869,False,P18895,0,False
6TMK,ATP synthase subunit beta,11,"A0A125YJV2,A0A125YKF8,A0A125YRE2,A0A125YRP0,A0A125YSI9,A0A125YUH0,A0A125YYY4,S7UQ82,S7UU80,S7W180,S7W9J5",0.0029277727293564,12.405365525,0.0042534788644583,3.0,True,2.9,1562,False,0.0029277727293564,False,A0A125YJV2,0,False
2X27,OUTER MEMBRANE PROTEIN OPRG,1,Q9HWW1,-0.0068897883827374,2.22185367,0.0042187832236397,1.0,False,2.4,1563,False,0.0068897883827374,False,Q9HWW1,0,False
6Z38,TodX,1,Q51971,-0.0043459421612324,5.559767805,0.0042003408103166,1.0,False,2.9,1564,False,0.0043459421612324,False,Q51971,0,False
7T6B,Sphingosine 1-phosphate receptor 2,1,O95136,0.0046726031642754,4.624567735,0.0040387682517178,1.0,False,3.19,1565,False,0.0046726031642754,False,O95136,0,False
5FOK,IRON TRANSPORT OUTER MEMBRANE RECEPTOR,1,G3XCY8,-0.0026575280594641,13.87932592,0.0039208848043759,1.0,False,1.9,1566,False,0.0026575280594641,False,G3XCY8,0,False
7SRQ,5-hydroxytryptamine receptor 2B,1,P41595,0.0041701035263136,5.605500234999998,0.0038991329175349,1.0,False,2.7,1567,False,0.0041701035263136,False,P41595,0,False
6FOK,Putative copper transport outer membrane porin OprC,1,G3XD89,-0.0025873907681254,14.419832089999998,0.0038613951177394,1.0,False,1.97,1568,False,0.0025873907681254,False,G3XD89,0,False
3WI5,Major outer membrane protein P.IB,1,P30690,-0.0016396019220903,34.612137270000005,0.0037219046789137,3.0,False,2.4,1569,False,0.0016396019220903,False,P30690,0,False
7RTW,Protein tweety homolog 3,1,Q6P5F7,-0.0034589724781768,7.682911899999998,0.0036768850897974,2.0,False,3.23,1570,False,0.0034589724781768,False,Q6P5F7,0,False
4AV3,K(+)-STIMULATED PYROPHOSPHATE-ENERGIZED SODIUM PUMP,1,Q9S5X0,-0.0017243595652058,30.09292897,0.0035791517512564,2.0,False,2.6,1571,False,0.0017243595652058,False,Q9S5X0,0,False
4WAV,Bacteriorhodopsin-I,1,G0LFX8,0.0045221332724694,4.368894419999999,0.0035737013448774,1.0,False,2.8,1572,False,0.0045221332724694,False,G0LFX8,0,False
1XKW,Fe(III)-pyochelin receptor,1,P42512,0.0024777049753501,14.128120459999998,0.0034693136617508,1.0,False,2.0,1573,False,0.0024777049753501,False,P42512,0,False
7YTJ,Vacuolar transporter chaperone 1,3,"P40046,P47075,Q02725",-0.0047625723906787,3.794647095,0.0034428219538654,2.0,True,3.0,1574,False,0.0047625723906787,False,P40046,0,False
7OT9,AI-2E member YdiK,1,P0AFS7,-0.0011237442979881,64.401878855,0.0032530709177612,5.0,False,2.8,1575,False,0.0011237442979881,False,P0AFS7,0,False
6E4V,FhuE receptor,1,P16869,-0.0023444992675774,13.903939200000002,0.0030570184098855,1.0,False,2.0,1576,False,0.0023444992675774,False,P16869,0,False
7WAG,Lipid II flippase MurJ,1,P0AF16,-0.0024016637256964,13.202815675000002,0.0030461476391579,1.0,False,2.55,1577,False,0.0024016637256964,False,P0AF16,0,False
3KVN,Esterase estA,1,O33407,-0.0040582252697066,4.568463015000001,0.0030095558436309,1.0,False,2.499,1578,False,0.0040582252697066,False,O33407,0,False
4F4S,"ATP synthase subunit 9, mitochondrial",1,P61829,-0.0024543825410465,12.351733004999998,0.0029762704513953,10.0,False,1.9,1579,False,0.0024543825410465,False,P61829,0,False
6A2J,Heme A synthase,1,P12946,0.003670027444435,5.476969035,0.0029507940612828,1.0,False,2.2,1580,False,0.003670027444435,False,P12946,0,False
7E2G,"Protein dispatched homolog 1,Protein dispatched homolog 1",1,Q96F81,-0.0026047709896972,10.311927185,0.0027985877042272,1.0,False,3.61,1581,False,0.0026047709896972,False,Q96F81,0,False
2ZZ9,Aquaporin-4,1,P47863,0.0015680219365354,27.519970955000005,0.0027065261705273,4.0,False,2.8,1582,False,0.0015680219365354,False,P47863,0,False
7SQ9,Mucolipin-1,1,Q99J21,0.0012358359959157,43.95766162000001,0.002685444951083,4.0,False,2.11,1583,False,0.0012358359959157,False,Q99J21,0,False
7XUK,Copper-transporting ATPase 2,1,P35670,-0.0032789172500724,6.223533930000001,0.0026764427986348,1.0,False,3.3,1584,False,0.0032789172500724,False,P35670,0,False
8HDO,Adenosine A2b receptor,1,P29275,-0.0034776301547799,5.344399634999999,0.0025853878468493,1.0,False,2.87,1585,False,0.0034776301547799,False,P29275,0,False
4D2E,DIACYLGLYCEROL KINASE,1,P0ABN1,0.0030150298066649,6.94751303,0.002526228213797,3.0,False,2.28,1586,False,0.0030150298066649,False,P0ABN1,0,False
3B4R,Putative zinc metalloprotease MJ0392,1,Q57837,-0.0034862203833154,5.186465045,0.0025213963637652,1.0,False,3.3,1587,False,0.0034862203833154,False,Q57837,0,False
6CSM,GtACR1,1,L1J207,-0.0022452196083254,12.196249414999995,0.002459257142106,2.0,False,2.9,1588,False,0.0022452196083254,False,L1J207,0,False
3N5K,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,1,P04191,0.0025616071304499,8.98550023,0.002358453391014,1.0,False,2.2,1589,False,0.0025616071304499,False,P04191,0,False
3J9C,Protective antigen PA-63,1,P13423,-0.0031654233923332,5.722211635000001,0.0022934407367508,7.0,False,2.9,1590,False,0.0031654233923332,False,P13423,0,False
7YZK,Adenylate cyclase,1,P9WQ35,0.0022906445467061,9.85794915,0.0020690070453815,2.0,False,3.57,1591,False,0.0022906445467061,False,P9WQ35,0,False
1KMO,Iron(III) dicitrate transport protein fecA,1,P13036,-0.0018524272817272,14.268588650000003,0.0019584989637392,1.0,False,2.0,1592,False,0.0018524272817272,False,P13036,0,False
2QTS,Acid-sensing ion channel,1,Q1XA76,-0.0036226958776191,3.628828125000001,0.0019049787872293,3.0,False,1.9,1593,False,0.0036226958776191,False,Q1XA76,0,False
6TJV,NADH dehydrogenase subunit 5,2,"Q8DKF4,Q8DKF5",-0.0012589892673787,29.769305345,0.0018874382312494,1.0,True,3.2,1594,False,0.0012589892673787,False,Q8DKF4,0,False
6EHE,OmpT protein,1,A0A0H3AME7,-0.0022512424063984,8.93261416,0.0018108525475835,1.0,False,2.312,1595,False,0.0022512424063984,False,A0A0H3AME7,0,False
7CQ5,H(+)/Cl(-) exchange transporter 7,2,"P51798,Q86WC4",0.0012768840673849,27.029869904999995,0.0017628155903237,2.0,True,2.6,1596,False,0.0012768840673849,False,P51798,0,False
6UKJ,Chloroquine resistance transporter,1,W7FI62,-0.0022567181756157,8.6406787,0.0017602019636956,1.0,False,3.3,1597,False,0.0022567181756157,False,W7FI62,0,False
7AU6,Cytochrome c oxidase subunit 3,2,"P06030,P77921",0.0020541599830542,10.324230764999996,0.0017425539127235,1.0,True,2.4,1598,False,0.0020541599830542,False,P06030,0,False
7P5J,Protein tweety homolog 1,1,Q9H313,0.0022139235796523,8.772817540000002,0.0017199837339981,2.0,False,4.0,1599,False,0.0022139235796523,False,Q9H313,0,False
7D3U,Monovalent Na+/H+ antiporter subunit G,6,"A0A221C8X0,A0A221C8X1,A0A221C8X2,A0A221C8X5,A0A221C8X7,A0A221C8Y4",0.0009636523773082,45.19123713000001,0.0016786301378363,1.0,True,3.0,1600,False,0.0009636523773082,False,A0A221C8X0,0,False
7ZOU,Synechocystis halorhodopsin,1,A0A9X9ZA75,-0.0014045573397352,19.817622530000005,0.0015638334218386,3.0,False,1.58,1601,False,0.0014045573397352,False,A0A9X9ZA75,0,False
2NQ2,Hypothetical ABC transporter ATP-binding protein HI1470,2,"Q57130,Q57399",-0.0014292018787753,18.6935706,0.0015273529593711,2.0,False,2.4,1602,False,0.0014292018787753,False,Q57130,0,False
7DTD,Sodium channel subunit beta-4,2,"P35498,Q8IWT1",-0.0008764093616849,47.228127055,0.0014510244493196,1.0,False,3.3,1603,False,0.0008764093616849,False,P35498,0,False
5U1X,P2X purinoceptor,1,G1M6C4,-0.0026111525151463,5.276192075000001,0.0014389478917965,3.0,False,3.201,1604,False,0.0026111525151463,False,G1M6C4,0,False
4QI1,Bacteriorhodopsin-I,1,Q18DH8,-0.0013233735411584,19.550539650000008,0.0013695681119608,3.0,False,1.85,1605,False,0.0013233735411584,False,Q18DH8,0,False
4YL3,Prostaglandin E synthase,1,O14684,0.0018453504062534,9.549231375,0.0013007268260447,3.0,False,1.41,1606,False,0.0018453504062534,False,O14684,0,False
6VKT,Efflux pump membrane transporter,1,Q5F725,-0.0007587528780414,49.86893901000002,0.0011483937563071,3.0,False,2.72,1607,False,0.0007587528780414,False,Q5F725,0,False
7SX3,Protein unc-80 homolog,2,"Q8N2C7,Q9P2D8",-0.0007747415325006,47.048669025,0.0011295904448362,1.0,False,3.1,1608,False,0.0007747415325006,False,Q8N2C7,0,False
7S8X,Prestin,1,D7PC76,0.0009534749326738,30.494813505,0.0011089310209281,2.0,False,3.3,1609,False,0.0009534749326738,False,D7PC76,0,False
6SLN,RagA protein,2,"F5H948,Q7MXJ7",0.0008774542519359,35.41271354999999,0.001090606705054,2.0,False,2.61,1610,False,0.0008774542519359,False,F5H948,0,False
7CFN,G-protein coupled bile acid receptor 1,1,Q8TDU6,0.0022565047063034,5.140703734999999,0.0010470201849501,1.0,False,3.0,1611,False,0.0022565047063034,False,Q8TDU6,0,False
6XBO,CMP-sialic acid transporter,1,Q61420,-0.0018063666235037,7.999996384999998,0.0010441468492985,1.0,False,1.8,1612,False,0.0018063666235037,False,Q61420,0,False
3NSG,Outer membrane protein F,1,P37432,0.0008764272598005,33.823329335000004,0.0010392214443842,3.0,False,2.79,1613,False,0.0008764272598005,False,P37432,0,False
4I7Z,Apocytochrome f,8,"P83791,P83792,P83793,P83794,P83795,P83796,P83797,P83798",-0.0028662546625951,3.084617395000001,0.0010136565782243,2.0,True,2.803,1614,False,0.0028662546625951,False,P83791,0,False
7NXF,Plasma membrane ATPase,1,P07038,0.0017411718937184,7.867312435000001,0.0009540468131464,1.0,False,3.1,1615,False,0.0017411718937184,False,P07038,0,False
5LDV,MOMP porin,1,Q659I5,-0.0007207417296716,45.471895540000006,0.0009448489509942,3.0,False,2.1,1616,False,0.0007207417296716,False,Q659I5,0,False
6J8E,Sodium channel protein type 2 subunit alpha,1,Q99250,0.0006970928940066,46.85482683000001,0.0009107425760885,1.0,False,3.0,1617,False,0.0006970928940066,False,Q99250,0,False
4PXK,Bacteriorhodopsin,1,Q5UXY6,-0.0022319218282215,4.254192539999999,0.0008476861593753,1.0,False,2.5,1618,False,0.0022319218282215,False,Q5UXY6,0,False
3EMN,Voltage-dependent anion-selective channel protein 1,1,Q60932,-0.0013242229191497,10.90588828,0.0007649679436504,1.0,False,2.3,1619,False,0.0013242229191497,False,Q60932,0,False
5EGI,Uncharacterized protein Y57A10A.10,1,Q9NA75,-0.0008427404366336,26.539197269999995,0.000753937664138,3.0,False,3.3,1620,False,0.0008427404366336,False,Q9NA75,0,False
8A60,Lytic conversion lipoprotein,1,Q38162,0.0011571556986428,13.99673037,0.0007496700915043,1.0,False,3.37,1621,False,0.0011571556986428,False,Q38162,0,False
7X21,Potassium-transporting ATPase alpha chain 2,2,"P07340,P54708",-0.0014934915221404,7.882101485,0.000703246431212,1.0,True,2.8,1622,False,0.0014934915221404,False,P07340,2,True
6XMU,P5A-type ATPase,1,P39986,-0.001101245307355,14.43838525,0.0007004010017428,1.0,False,3.3,1623,False,0.001101245307355,False,P39986,0,False
1K24,outer membrane protein,1,Q51227,0.0023135426731694,3.2674758750000006,0.0006995639317223,1.0,False,2.03,1624,False,0.0023135426731694,False,Q51227,0,False
2GFP,Multidrug resistance protein D,1,P31442,-0.0013208057562346,9.496148975,0.000662651852553,1.0,False,3.5,1625,False,0.0013208057562346,False,P31442,0,False
7E27,Formate-nitrite transporter,1,O77389,-0.0006773458965051,35.726419865000004,0.0006556476325774,5.0,False,2.29,1626,False,0.0006773458965051,False,O77389,0,False
7P1J,mitochondrial sodium/hydrogen exchanger 9B2,1,A0A6P3HVI0,-0.0006823378493135,32.51601895000001,0.0006055587500628,2.0,False,3.04,1627,False,0.0006823378493135,False,A0A6P3HVI0,0,False
6PBY,Potassium voltage-gated channel subfamily H member 1,1,Q63472,-0.0005845730240321,43.59670497499999,0.0005959244422445,4.0,False,3.67,1628,False,0.0005845730240321,False,Q63472,0,False
5B2N,Chloride pumping rhodopsin,1,W8VZW3,-0.001625745070234,4.447131095,0.0004701590659094,1.0,False,1.581,1629,False,0.001625745070234,False,W8VZW3,0,False
1Q90,Apocytochrome f,8,"P0C1D4,P23230,P23577,P49728,P50369,Q00471,Q08362,Q42496",0.0018718446972429,3.16009741,0.0004428942971397,2.0,True,3.1,1630,False,0.0018718446972429,False,P0C1D4,0,False
5OC0,Cytochrome b561,1,P0ABE5,0.0019752287227389,2.772754125,0.0004327191704782,1.0,False,1.97,1631,False,0.0019752287227389,False,P0ABE5,0,False
3VVK,Halorhodopsin,1,P15647,-0.0007103639155268,19.842064265,0.0004005056323937,3.0,False,2.3,1632,False,0.0007103639155268,False,P15647,0,False
7SLA,Sodium/glucose cotransporter 1,1,P13866,-0.0007342656160045,15.407161475,0.0003322683760479,1.0,False,3.15,1633,False,0.0007342656160045,False,P13866,0,False
5OCH,"ATP-binding cassette sub-family B member 8, mitochondrial",1,Q9NUT2,-0.0008182877769173,10.856812134999998,0.0002907866352901,2.0,False,3.4,1634,False,0.0008182877769173,False,Q9NUT2,0,False
6I97,Protein TonB,1,Q51368,0.0007143320148011,14.219937770000003,0.0002902404351632,1.0,False,3.35,1635,False,0.0007143320148011,False,Q51368,0,False
6BHU,Multidrug resistance-associated protein 1,1,Q8HXQ5,-0.0005703850890548,21.38873681,0.0002783437379761,1.0,False,3.14,1636,False,0.0005703850890548,False,Q8HXQ5,0,False
8GY7,Melanocortin-2 receptor accessory protein,1,Q8TCY5,0.0011347314453056,4.66051794,0.0002400381967346,1.0,True,3.3,1637,False,0.0011347314453056,False,Q8TCY5,1,True
7BMH,Opsin,1,Q9HGT7,-0.0011582843435353,4.362441629999999,0.000234110014853,1.0,False,2.2,1638,False,0.0011582843435353,False,Q9HGT7,0,False
7W7G,Transmembrane protein FAM155A,3,"Q6Q760,Q8BLN6,Q8CCS2",-0.0003581687804551,45.102208675,0.0002314372486118,1.0,False,3.2,1639,False,0.0003581687804551,False,Q6Q760,0,False
2WSW,BCCT FAMILY BETAINE/CARNITINE/CHOLINE TRANSPORTER,1,B4EY22,0.0003131893276555,57.665092575,0.0002262491174827,3.0,False,2.294,1640,False,0.0003131893276555,False,B4EY22,0,False
3K3F,Urea transporter,1,Q72CX3,-0.0004274937300172,29.858761715000004,0.0002182686101578,3.0,False,2.3,1641,False,0.0004274937300172,False,Q72CX3,0,False
8ACQ,"DR_0644, only-Cu Superoxide Dismutase",1,Q9RWM2,0.0002048632689182,121.621138335,0.0002041725024983,3.0,False,2.54,1642,False,0.0002048632689182,False,Q9RWM2,0,False
5MPM,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,1,P11607,0.000657776707118,8.88167547,0.0001537134508082,1.0,False,3.3,1643,False,0.000657776707118,False,P11607,0,False
6WTI,Cytochrome o ubiquinol oxidase,4,"P0ABI8,P0ABJ1,P0ABJ3,P0ABJ6",0.0004709547476614,15.876779445000002,0.0001408577548292,1.0,True,2.38,1644,False,0.0004709547476614,False,P0ABI8,0,False
3ND0,Sll0855 protein,1,P73745,0.0003469608292088,24.958970575,0.0001201842491359,2.0,False,3.2,1645,False,0.0003469608292088,False,P73745,0,False
7SP5,Phosphate transporter,1,G4TS85,-0.0005605029064076,8.900424405,0.000111847542183,1.0,False,2.9,1646,False,0.0005605029064076,False,G4TS85,0,False
3D9S,Aquaporin-5,1,P55064,-0.0003023475552578,26.010211045000005,9.51079432539294e-05,4.0,False,2.0,1647,False,0.0003023475552578,False,P55064,0,False
3TLM,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,1,Q0VCY0,0.0005322152913668,8.06860712,9.141832445847942e-05,1.0,False,2.95,1648,False,0.0005322152913668,False,Q0VCY0,0,False
5FP1,TONB-DEPENDENT SIDEROPHORE RECEPTOR,1,D0CAH3,-0.0003835950315411,13.90966955,8.186961550671774e-05,1.0,False,1.94,1649,False,0.0003835950315411,False,D0CAH3,0,False
6KSW,Solute carrier family 28 member 3,1,Q9HAS3,-0.0001717996861166,68.17666473999999,8.048973077324554e-05,3.0,False,3.6,1650,False,0.0001717996861166,False,Q9HAS3,0,False
7W9K,Sodium channel subunit beta-2,3,"O60939,Q07699,Q15858",-0.0002070388287088,46.027303145000005,7.89185549873921e-05,1.0,True,2.2,1651,False,0.0002070388287088,False,O60939,0,False
4RLC,Outer membrane porin F,1,P13794,-0.0008904747355674,2.442492435,7.747051143737622e-05,1.0,False,1.6,1652,False,0.0008904747355674,False,P13794,0,False
6Y86,Membrane protein insertase YidC,1,Q9X1H2,0.0006353752733839,4.05188709,6.543015442099443e-05,1.0,False,3.4,1653,False,0.0006353752733839,False,Q9X1H2,0,False
7FBS,"Sodium channel protein type 5 subunit alpha,Sodium channel protein type 5 subunit alpha,Sodium channel protein type 5 subunit alpha,G protein/GFP fusion protein",1,B7UCZ6,0.0001882615409329,45.98783821999999,6.51967886311005e-05,1.0,False,3.4,1654,False,0.0001882615409329,False,B7UCZ6,1,True
7P04,Pleiotropic ABC efflux transporter of multiple drugs,1,P33302,-0.0002959052006986,11.444333495,4.008258227093843e-05,1.0,False,2.85,1655,False,0.0002959052006986,False,P33302,0,False
2IAH,Ferripyoverdine receptor,1,P48632,-0.0002582594332061,14.519618485,3.873714270453043e-05,1.0,False,2.73,1656,False,0.0002582594332061,False,P48632,0,False
4FBZ,deltarhodopsin,1,I4DST7,-0.0002150420559438,19.704366135,3.644762777195576e-05,3.0,False,2.7,1657,False,0.0002150420559438,False,I4DST7,0,False
3V8X,Serotransferrin,2,"P02787,Q9K0U9",0.0001791135692317,14.717295219999995,1.8886216743653504e-05,1.0,False,2.6,1658,False,0.0001791135692317,False,P02787,0,False
8BO2,Outer membrane protein assembly factor BamA,1,B1XD46,0.0002375525762558,8.08689934,1.8254145928925805e-05,1.0,True,3.1,1659,False,0.0002375525762558,False,B1XD46,0,False
3TUI,D-methionine transport system permease protein metI,2,"P30750,P31547",0.000240490694215,7.839185164999999,1.8135413663141937e-05,2.0,False,2.9,1660,False,0.000240490694215,False,P30750,0,False
6A6M,"ATP-binding cassette, sub-family B, member 1",1,M1VAN7,-0.0002093562864778,9.75939014,1.7110184142221156e-05,2.0,False,1.9,1661,False,0.0002093562864778,False,M1VAN7,0,False
3WGU,Na+/K+ ATPase gamma subunit transcript variant a,3,"P05024,P05027,Q58K79",-0.0002378854836877,7.518200165,1.7018048536728326e-05,1.0,True,2.8,1662,False,0.0002378854836877,False,P05024,2,True
7XLQ,Voltage-dependent R-type calcium channel subunit alpha-1E,1,Q15878,-8.777210321725385e-05,45.355818605,1.397674402301065e-05,1.0,False,3.1,1663,False,8.777210321725385e-05,False,Q15878,0,False
7R0I,Putative copper-exporting P-type ATPase A,1,O29777,-0.0002093254058515,5.509270315000001,9.656015559921068e-06,1.0,False,2.7,1664,False,0.0002093254058515,False,O29777,0,False
